1656627992.169 +93.8003A  +93.7471A  +93.7802A  +93.7690A  +93.7593A  +93.7676A  +93.7004A  +93.6761A  | 750.0000A  | +18.3660V    +0.1659V    -0.0000V    -0.2851V  
1656627992.634 +93.7989A  +93.7433A  +1656627992.7 93.7795A  +93.7690A  +93.7602A  +93.7687A  +93.7037A  +93.6769A  | 750.0002A  | +18.3663V    +0.1659V    -0.0000V    -0.2851V  
1656627993.156 +93.7995A  +93.7457A  +93.7791A  +93.7688A  +93.7482A  +93.7721A  +93.7060A  +93.6808A  | 750.0001A  | +18.3667V    +0.1659V    -0.0000V    -0.2847V  
1656627993.682 +93.7995A  +93.7459A  +93.7805A  +93.7688A  +93.7467A  +93.7715A  +93.7063A  +93.6805A  | 749.9997A  | +18.3669V    +0.1659V    -0.0000V    -0.2842V  
1656627994.144 +93.7972A  +93.7451A  +91656627994.21 3.7776A  +93.7670A  +93.7630A  +93.7671A  +93.7051A  +93.6776A  | 749.9998A  | +18.3672V    +0.1659V    -0.0000V    -0.2841V  
1656627994.66 +93.7974A  +93.7459A  +93.7795A  +93.7683A  +93.7579A  +93.7683A  +93.7043A  +93.6784A  | 750.0001A  | +18.3693V    +0.1659V    -0.0000V    -0.2842V  
1656627995.187 +93.7958A  +93.7454A  +93.7793A  +93.7663A  +93.7663A  +93.7658A  +93.7031A  +93.6776A  | 749.9995A  | +18.3697V    +0.1659V    -0.0000V    -0.2841V  
1656627995.649 +93.7974A  +93.7465A  +91656627995.715 3.7796A  +93.7675A  +93.7592A  +93.7687A  +93.7043A  +93.6768A  | 750.0000A  | +18.3698V    +0.1659V    -0.0000V    -0.2844V  
1656627996.167 +93.7968A  +93.7480A  +93.7792A  +93.7667A  +93.7591A  +93.7684A  +93.7035A  +93.6786A  | 750.0003A  | +18.3693V    +0.1659V    -0.0000V    -0.2844V  
1656627996.696 +93.7974A  +93.7474A  +93.7768A  +93.7675A  +93.7523A  +93.7683A  +93.7024A  +93.6869A  | 749.9990A  | +18.3698V    +0.1659V    -0.0000V    -0.2842V  
1656627997.157 +93.7981A  +93.7505A  +93.7777A  +93.7682A  +93.7457A  +93.7684A  +93.7013A  +93.6905A  | 750.0004A  | +18.3706V    +0.1660V    -0.0000V    -0.2843V  
1656627997.69 +93.7986A  +93.7484A  +93.7780A  +93.7685A  +93.7467A  +93.7688A  +93.7004A  +93.6906A  | 750.0001A  | +18.3707V    +0.1660V    -0.0000V    -0.2846V  
1656627998.15 +93.7957A  +93.7451A  +93.7778A  +93.7656A  +1656627998.214 93.7615A  +93.7668A  +93.7000A  +93.6872A  | 749.9998A  | +18.3695V    +0.1660V    -0.0000V    -0.2850V  
1656627998.667 +93.7961A  +93.7431A  +93.7754A  +93.7624A  +93.7662A  +93.7674A  +93.7018A  +93.6875A  | 749.9998A  | +18.3699V    +0.1660V    -0.0000V    -0.2856V  
1656627999.194 +93.7964A  +93.7431A  +93.7760A  +93.7608A  +93.7662A  +93.7671A  +93.7030A  +93.6858A  | 749.9985A  | +18.3687V    +0.1660V    -0.0000V    -0.2858V  
1656627999.653 +93.8000A  +93.7449A  +93.7794A  +93.7632A  +93.7522A  +93.7695A  +93.7033A  +93.6873A  | 749.9999A  | +18.3688V    +0.1660V    -0.0000V    -0.2852V  
1656628000.187 +93.8013A  +93.7443A  +93.7781A  +93.7612A  +93.7561A  +93.7697A  +93.7011A  +93.6869A  | 749.9987A  | +18.3679V    +0.1660V    -0.0000V    -0.2850V  
1656628000.655 +93.8015A  +93.7457A  +93.7786A  +93.7641A  +93.7476A  +93.7721A  +93.7028A  +93.6870A  | 749.9995A  | +18.3688V    +0.1660V    -0.0000V    -0.2842V  
1656628001.189 +93.7985A  +93.7432A  +93.7775A  +93.7626A  +93.7624A  +93.7684A  +93.7009A  +93.6857A  | 749.9992A  | +18.3676V    +0.1660V    -0.0000V    -0.2841V  
1656628001.651 +93.7998A  +93.741656628001.716 22A  +93.7794A  +93.7648A  +93.7530A  +93.7691A  +93.7024A  +93.6886A  | 749.9993A  | +18.3662V    +0.1660V    -0.0000V    -0.2838V  
1656628002.169 +93.7974A  +93.7427A  +93.7771A  +93.7619A  +93.7632A  +93.7670A  +93.7009A  +93.6882A  | 749.9984A  | +18.3667V    +0.1660V    -0.0000V    -0.2838V  
1656628002.646 +93.7989A  +93.7419A  +93.7766A  +93.71656628002.711 610A  +93.7647A  +93.7671A  +93.7009A  +93.6890A  | 750.0001A  | +18.3671V    +0.1660V    -0.0000V    -0.2838V  
1656628003.163 +93.7973A  +93.7436A  +93.7767A  +93.7601A  +93.7671A  +93.7654A  +93.7008A  +93.6881A  | 749.9990A  | +18.3675V    +0.1660V    -0.0000V    -0.2839V  
1656628003.691 +93.7986A  +93.7439A  +93.7764A  +93.7627A  +93.7595A  +93.7662A  +93.7012A  +93.6914A  | 750.0000A  | +18.3686V    +0.1660V    -0.0000V    -0.2845V  
1656628004.153 +93.7980A  +93.7482A  +93.7775A  +93.7661A  +93.7480A  +93.7680A  +93.7015A  +93.6914A  | 749.9985A  | +18.3687V    +0.1660V    -0.0000V    -0.2843V  
1656628004.687 +93.7989A  +93.7484A  +93.7784A  +93.7673A  +93.7460A  +93.7683A  +93.7015A  +93.6912A  | 750.0001A  | +18.3679V    +0.1660V    -0.0000V    -0.2848V  
1656628005.15 +93.7967A  +93.7471A  +93.7778A  +93.7636A  +93.7606A  +931656628005.214 .7648A  +93.6997A  +93.6884A  | 749.9988A  | +18.3678V    +0.1660V    -0.0000V    -0.2855V  
1656628005.667 +93.7985A  +93.7461A  +93.7784A  +93.7667A  +93.7560A  +93.7661A  +93.6996A  +93.6884A  | 749.9998A  | +18.3670V    +0.1660V    -0.0000V    -0.2854V  
1656628006.193 +93.7991A  +93.7461A  +93.7748A  +93.7629A  +93.7617A  +93.7670A  +93.6995A  +93.6877A  | 749.9989A  | +18.3661V    +0.1660V    -0.0000V    -0.2849V  
1656628006.654 +93.7990A  +93.7472A  +93.7750A  +93.7667A  +93.7540A  +93.7689A  +93.7006A  +93.6884A  | 749.9996A  | +18.3677V    +0.1660V    -0.0000V    -0.2850V  
1656628007.178 +93.7985A  +93.7468A  +93.7721A  +93.7653A  +93.7612A  +93.7650A  +93.7017A  +93.6886A  | 749.9991A  | +18.3675V    +0.1660V    -0.0000V    -0.2854V  
1656628007.641 +93.7979A  +93.7480A 1656628007.705  +93.7738A  +93.7638A  +93.7632A  +93.7637A  +93.7014A  +93.6880A  | 749.9999A  | +18.3682V    +0.1660V    -0.0000V    -0.2862V  
1656628008.16 +93.7991A  +93.7504A  +93.7749A  +93.7626A  +93.7582A  +93.7661A  +93.7010A  +93.6878A  | 750.0002A  | +18.3693V    +0.1660V    -0.0000V    -0.2864V  
1656628008.685 +93.7993A  +93.7492A  +93.7784A  +93.7666A  +93.7484A  +93.7699A  +93.7002A  +93.6884A  | 750.0006A  | +18.3689V    +0.1660V    -0.0000V    -0.2864V  
1656628009.151 +93.7952A  +93.7487A  1656628009.216 +93.7793A  +93.7657A  +93.7584A  +93.7678A  +93.6992A  +93.6861A  | 750.0005A  | +18.3687V    +0.1660V    -0.0000V    -0.2864V  
1656628009.666 +93.7963A  +93.7486A  +93.7794A  +93.7663A  +93.7522A  +93.7698A  +93.7004A  +93.6874A  | 750.0004A  | +18.3696V    +0.1660V    -0.0000V    -0.2861V  
1656628010.195 +93.7950A  +93.7478A  +93.7761A  +93.7631A  +93.7644A  +93.7668A  +93.7013A  +93.6863A  | 750.0007A  | +18.3698V    +0.1660V    -0.0000V    -0.2861V  
1656628010.657 +93.7948A  +93.7470A  +93.7745A  +93.7621A  +93.7689A  +93.7652A  +93.7003A  +93.6877A  | 750.0006A  | +18.3710V    +0.1660V    -0.0000V    -0.2862V  
1656628011.191 +93.7967A  +93.7502A  +93.7765A  +93.7648A  +93.7522A  +93.7687A  +93.7017A  +93.6898A  | 750.0006A  | +18.3715V    +0.1660V    -0.0000V    -0.2866V  
1656628011.653 +93.7985A  +93.7485A  +93.7749A  +93.7679A  +93.7506A  +93.7693A  +93.7000A  +93.6905A  | 750.0002A  | +18.3712V    +0.1660V    -0.0000V    -0.2867V  
1656628012.175 +93.7971A  +93.7477A  +93.7694A  +93.7640A  +93.7683A  +93.7649A  +93.6971A  +93.6880A  | 749.9967A  | +18.3722V    +0.1661V    -0.0000V    -0.2862V  
1656628012.702 +93.7979A  +93.7482A  +93.7706A  +93.7671A  +93.7601A  +93.7667A  +93.7000A  +93.6892A  | 749.9997A  | +18.3739V    +0.1662V    -0.0000V    -0.2861V  
1656628013.153 +93.7968A  +93.7484A  +93.7693A  +93.7630A  +93.7690A  +93.7638A  +93.7006A  +93.6891A  | 750.0000A  | +18.3749V    +0.1662V    -0.0000V    -0.2859V  
1656628013.682 +93.7962A  +93.7471A  +93.7721A  +93.7620A  +93.7696A  +93.7627A  +93.7008A  +93.6896A  | 750.0000A  | +18.3752V    +0.1662V    -0.0000V    -0.2858V  
1656628014.212 +93.7960A  +93.7489A  +93.7745A  +93.7643A  +93.7527A  +93.7674A  +93.7035A  +93.6925A  | 749.9997A  | +18.3747V    +0.1662V    -0.0000V    -0.2863V  
1656628014.664 +93.7963A  +93.7481A  +93.7741A  +93.7665A  +93.7501A  +93.7682A  +93.7046A  +93.6920A  | 749.9998A  | +18.3741V    +0.1662V    -0.0000V    -0.2858V  
1656628015.192 +93.7966A  +93.7525A  +93.7742A  +93.7675A  +93.7450A  +93.7705A  +93.7023A  +93.6914A  | 749.9999A  | +18.3754V    +0.1662V    -0.0000V    -0.2866V  
1656628015.657 +93.7932A  +93.7506A  +93.7753A  +93.7648A  +93.7527A  +93.7720A  +93.7011A  +93.6908A  | 750.0005A  | +18.3770V    +0.1662V    -0.0000V    -0.2865V  
1656628016.189 +93.7919A  +93.7499A  +93.7731A  +93.7650A  +93.7618A  +93.7684A  +93.7009A  +93.6890A  | 750.0000A  | +18.3773V    +0.1662V    -0.0000V    -0.2874V  
1656628016.653 +93.7924A  +93.7493A  +93.1656628016.718 7742A  +93.7668A  +93.7570A  +93.7692A  +93.7023A  +93.6897A  | 750.0008A  | +18.3772V    +0.1662V    -0.0000V    -0.2879V  
1656628017.17 +93.7920A  +93.7505A  +93.7765A  +93.7684A  +93.7568A  +93.7690A  +93.6997A  +93.6872A  | 749.9999A  | +18.3778V    +0.1662V    -0.0000V    -0.2877V  
1656628017.634 +93.7913A  +93.7491A  +93.7784A  +93.7699A  +1656628017.7 93.7544A  +93.7686A  +93.6994A  +93.6888A  | 749.9999A  | +18.3775V    +0.1662V    -0.0000V    -0.2873V  
1656628018.157 +93.7913A  +93.7513A  +93.7782A  +93.7703A  +93.7503A  +93.7692A  +93.6988A  +93.6902A  | 749.9995A  | +18.3780V    +0.1662V    -0.0000V    -0.2871V  
1656628018.683 +93.7934A  +93.7496A  +93.7775A  +93.7671A  +93.7538A  +93.7679A  +93.6993A  +93.6911A  | 749.9996A  | +18.3790V    +0.1662V    -0.0000V    -0.2868V  
1656628019.144 +93.7958A  +93.7512A  +93.7757A  +93.7645A  +931656628019.208 .7518A  +93.7689A  +93.7013A  +93.6906A  | 749.9998A  | +18.3800V    +0.1662V    -0.0000V    -0.2866V  
1656628019.659 +93.7944A  +93.7478A  +93.7755A  +93.7649A  +93.7542A  +93.7708A  +93.7017A  +93.6901A  | 749.9994A  | +18.3789V    +0.1662V    -0.0000V    -0.2863V  
1656628020.19 +93.7926A  +93.7484A  +93.7761A  +93.7643A  +93.7585A  +93.7694A  +93.7013A  +93.6892A  | 749.9998A  | +18.3787V    +0.1662V    -0.0000V    -0.2872V  
1656628020.652 +93.7945A  +93.7469A  +93.7760A  +93.7653A  +93.7543A  +93.7704A  +93.7012A  +93.6911A  | 749.9996A  | +18.3782V    +0.1662V    -0.0000V    -0.2880V  
1656628021.189 +93.7949A  +93.7490A  +93.7733A  +93.7648A  +93.7540A  +93.7701A  +93.7015A  +93.6918A  | 749.9994A  | +18.3784V    +0.1662V    -0.0000V    -0.2874V  
1656628021.654 +93.7964A  +93.7479A  +93.7751A  +93.7643A  +93.7528A  +93.7697A  +93.7023A  +93.6914A  | 750.0000A  | +18.3784V    +0.1662V    -0.0000V    -0.2874V  
1656628022.186 +93.7952A  +93.7491A  +93.7750A  +93.7641A  +93.7516A  +93.7709A  +93.7024A  +93.6913A  | 749.9996A  | +18.3776V    +0.1662V    -0.0000V    -0.2881V  
1656628022.646 +93.7963A  +93.71656628022.712 482A  +93.7750A  +93.7649A  +93.7525A  +93.7708A  +93.7015A  +93.6901A  | 749.9994A  | +18.3768V    +0.1662V    -0.0000V    -0.2887V  
1656628023.165 +93.7953A  +93.7508A  +93.7744A  +93.7640A  +93.7493A  +93.7731A  +93.7027A  +93.6903A  | 749.9998A  | +18.3781V    +0.1662V    -0.0000V    -0.2888V  
1656628023.645 +93.7937A  +93.7494A  +93.7739A  +91656628023.709 3.7614A  +93.7544A  +93.7727A  +93.7041A  +93.6901A  | 749.9998A  | +18.3789V    +0.1662V    -0.0000V    -0.2893V  
1656628024.162 +93.7920A  +93.7491A  +93.7721A  +93.7567A  +93.7721A  +93.7679A  +93.7023A  +93.6879A  | 750.0001A  | +18.3805V    +0.1662V    -0.0000V    -0.2891V  
1656628024.69 +93.7914A  +93.7480A  +93.7723A  +93.7560A  +93.7750A  +93.7664A  +93.7020A  +93.6893A  | 750.0003A  | +18.3818V    +0.1662V    -0.0000V    -0.2885V  
1656628025.153 +93.7902A  +93.7495A  +93.7719A  +93.7567A  +93.7764A  +93.7647A  +93.7019A  +93.6883A  | 749.9996A  | +18.3825V    +0.1662V    -0.0000V    -0.2882V  
1656628025.687 +93.7928A  +93.7503A  +93.7734A  +93.7573A  +93.7687A  +93.7666A  +93.7018A  +93.6899A  | 750.0007A  | +18.3840V    +0.1662V    -0.0000V    -0.2879V  
1656628026.151 +93.7904A  +93.7503A  +93.7707A  +93.7570A  +93.7749A  +91656628026.216 3.7673A  +93.7006A  +93.6888A  | 750.0000A  | +18.3843V    +0.1662V    -0.0000V    -0.2877V  
1656628026.669 +93.7931A  +93.7502A  +93.7731A  +93.7599A  +93.7601A  +93.7685A  +93.7030A  +93.6918A  | 749.9997A  | +18.3833V    +0.1662V    -0.0000V    -0.2879V  
1656628027.132 +93.7940A  +93.7501656628027.197 5A  +93.7689A  +93.7576A  +93.7733A  +93.7660A  +93.6993A  +93.6906A  | 750.0001A  | +18.3840V    +0.1662V    -0.0000V    -0.2883V  
1656628027.654 +93.7952A  +93.7478A  +93.7706A  +93.7602A  +93.7592A  +93.7699A  +93.7013A  +93.6933A  | 749.9976A  | +18.3831V    +0.1662V    -0.0000V    -0.2880V  
1656628028.175 +93.7930A  +93.7482A  +93.7727A  +93.7586A  +93.7639A  +93.7687A  +93.7006A  +93.6922A  | 749.9977A  | +18.3826V    +0.1663V    -0.0000V    -0.2891V  
1656628028.637 +93.7963A  +93.7478A1656628028.702   +93.7742A  +93.7618A  +93.7550A  +93.7691A  +93.7014A  +93.6942A  | 749.9997A  | +18.3806V    +0.1664V    -0.0000V    -0.2885V  
1656628029.156 +93.7974A  +93.7491A  +93.7729A  +93.7602A  +93.7582A  +93.7691A  +93.7004A  +93.6932A  | 750.0005A  | +18.3802V    +0.1664V    -0.0000V    -0.2883V  
1656628029.683 +93.7946A  +93.7478A  +93.7737A  +93.7602A  +93.7557A  +93.7734A  +93.7020A  +93.6932A  | 750.0007A  | +18.3807V    +0.1665V    -0.0000V    -0.2881V  
1656628030.146 +93.7938A  +93.7503A 1656628030.213  +93.7739A  +93.7624A  +93.7505A  +93.7742A  +93.7030A  +93.6937A  | 750.0018A  | +18.3813V    +0.1665V    -0.0000V    -0.2888V  
1656628030.665 +93.7945A  +93.7487A  +93.7719A  +93.7619A  +93.7552A  +93.7737A  +93.7020A  +93.6937A  | 750.0017A  | +18.3825V    +0.1664V    -0.0000V    -0.2884V  
1656628031.191 +93.7928A  +93.7496A  +93.7735A  +93.7646A  +93.7521A  +93.7750A  +93.7006A  +93.6925A  | 750.0006A  | +18.3818V    +0.1664V    -0.0000V    -0.2886V  
1656628031.657 +93.7947A  +93.7488A  +93.7738A  +93.7631A  +93.7530A  +93.7735A  +93.7015A  +93.6928A  | 750.0011A  | +18.3809V    +0.1664V    -0.0000V    -0.2886V  
1656628032.184 +93.7932A  +93.7470A  +93.7715A  +93.7596A  +93.7566A  +93.7709A  +93.6992A  +93.6903A  | 749.9883A  | +18.3801V    +0.1665V    -0.0000V    -0.2888V  
1656628032.642 +93.7967A  +93.7469A  +93.7746A  +93.76381656628032.708 A  +93.7485A  +93.7736A  +93.7030A  +93.6915A  | 749.9987A  | +18.3761V    +0.1668V    -0.0000V    -0.2885V  
1656628033.159 +93.7978A  +93.7495A  +93.7756A  +93.7660A  +93.7416A  +93.7751A  +93.7034A  +93.6926A  | 750.0016A  | +18.3750V    +0.1669V    -0.0000V    -0.2887V  
1656628033.686 +93.7960A  +93.7468A  +93.7728A  +93.7642A  +93.7505A  +93.7745A  +93.7037A  +93.6922A  | 750.0008A  | +18.3759V    +0.1670V    -0.0000V    -0.2884V  
1656628034.148 +93.7950A  +93.7491A  +93.7730A  +93.7636A1656628034.211   +93.7513A  +93.7746A  +93.7027A  +93.6928A  | 750.0020A  | +18.3768V    +0.1670V    -0.0000V    -0.2886V  
1656628034.663 +93.7941A  +93.7488A  +93.7717A  +93.7628A  +93.7552A  +93.7748A  +93.7023A  +93.6913A  | 750.0011A  | +18.3776V    +0.1671V    -0.0000V    -0.2889V  
1656628035.19 +93.7946A  +93.7497A  +93.7734A  +93.7641A  +93.7517A  +93.7737A  +93.7030A  +93.6913A  | 750.0015A  | +18.3781V    +0.1670V    -0.0000V    -0.2893V  
1656628035.653 +93.7961A  +93.7485A  +93.7695A  +93.7627A  +93.7560A  +93.7736A  +93.7027A  +93.6908A  | 749.9999A  | +18.3792V    +0.1670V    -0.0000V    -0.2891V  
1656628036.186 +93.7971A  +93.7487A  +93.7689A  +93.7635A  +93.7541A  +93.7720A  +93.7028A  +93.6895A  | 749.9965A  | +18.3789V    +0.1669V    -0.0000V    -0.2892V  
1656628036.712 +93.7986A  +93.7480A  +93.7718A  +93.7647A  +93.7514A  +93.7721A  +93.7037A  +93.6900A  | 750.0003A  | +18.3768V    +0.1670V    -0.0000V    -0.2887V  
1656628037.164 +93.7976A  +93.7476A  +93.7710A  +93.7618A  +93.7565A  +93.7712A  +93.7040A  +93.6903A  | 750.0000A  | +18.3760V    +0.1670V    -0.0000V    -0.2886V  
1656628037.69 +93.7971A  +93.7474A  +93.7725A  +93.7662A  +93.7492A  +93.7727A  +93.7035A  +93.6904A  | 749.9991A  | +18.3745V    +0.1670V    -0.0000V    -0.2886V  
1656628038.156 +93.7941A  +93.7474A  +93.7687A  +93.7635A  +93.7660A  +93.7697A  +93.7020A  +93.6896A  | 750.0009A  | +18.3759V    +0.1670V    -0.0000V    -0.2889V  
1656628038.685 +93.7939A  +93.7459A  +93.7696A  +93.7661A  +93.7560A  +93.7738A  +93.7043A  +93.6914A  | 750.0010A  | +18.3756V    +0.1670V    -0.0000V    -0.2894V  
1656628039.146 +93.7926A  +93.7455A  +91656628039.211 3.7666A  +93.7634A  +93.7689A  +93.7701A  +93.7045A  +93.6891A  | 750.0006A  | +18.3749V    +0.1669V    -0.0000V    -0.2892V  
1656628039.665 +93.7940A  +93.7458A  +93.7682A  +93.7656A  +93.7601A  +93.7715A  +93.7050A  +93.6905A  | 750.0006A  | +18.3750V    +0.1669V    -0.0000V    -0.2892V  
1656628040.193 +93.7948A  +93.7494A  +93.7711A  +93.7663A  +93.7502A  +93.7745A  +93.7040A  +93.6905A  | 750.0008A  | +18.3756V    +0.1669V    -0.0000V    -0.2894V  
1656628040.657 +93.7937A  +93.7487A  +93.7737A  +93.7680A  +93.7498A  +93.7726A  +93.7026A  +93.6917A  | 750.0007A  | +18.3765V    +0.1668V    -0.0000V    -0.2891V  
1656628041.188 +93.7923A  +93.7475A  +93.7714A  +93.7642A  +93.7615A  +93.7698A  +93.7003A  +93.6895A  | 749.9964A  | +18.3768V    +0.1668V    -0.0000V    -0.2891V  
1656628041.653 +93.7936A  +93.7469A  +93.7717A  +93.7653A  +93.7504A  +93.7728A  +93.7029A  +93.6891A  | 749.9926A  | +18.3762V    +0.1669V    -0.0000V    -0.2886V  
1656628042.185 +93.7940A  +93.7479A  +93.7715A  +93.7644A  +93.7527A  +93.7724A  +93.7028A  +93.6890A  | 749.9946A  | +18.3759V    +0.1672V    -0.0000V    -0.2890V  
1656628042.715 +93.7970A  +93.7478A  +93.7731A  +93.7666A  +93.7468A  +93.7736A  +93.7023A  +93.6884A  | 749.9956A  | +18.3749V    +0.1673V    -0.0000V    -0.2888V  
1656628043.163 +93.7998A  +93.7513A  +93.7737A  +93.7665A  +93.7402A  +93.7766A  +93.7044A  +93.6906A  | 750.0031A  | +18.3747V    +0.1673V    -0.0000V    -0.2889V  
1656628043.693 +93.7955A  +93.7495A  +93.7723A  +93.7684A  +93.7479A  +93.7765A  +93.7047A  +93.6892A  | 750.0041A  | +18.3749V    +0.1671V    -0.0000V    -0.2889V  
1656628044.156 +93.7946A  +93.7472A  +93.7699A  +93.7625A  +93.7648A  +93.7718A  +93.7033A  +93.6874A  | 750.0015A  | +18.3743V    +0.1670V    -0.0000V    -0.2891V  
1656628044.691 +93.7954A  +93.7458A  +93.7696A  +93.7617A  +93.7617A  +93.7705A  +93.7056A  +93.6899A  | 750.0003A  | +18.3736V    +0.1669V    -0.0000V    -0.2889V  
1656628045.153 +93.7970A  +93.7489A  +93.761656628045.219 98A  +93.7650A  +93.7482A  +93.7741A  +93.7057A  +93.6908A  | 749.9996A  | +18.3738V    +0.1668V    -0.0000V    -0.2889V  
1656628045.673 +93.7971A  +93.7474A  +93.7702A  +93.7681A  +93.7471A  +93.7756A  +93.7030A  +93.6911A  | 749.9996A  | +18.3734V    +0.1668V    -0.0000V    -0.2889V  
1656628046.135 +93.7936A  +93.7458A  +93.7684A  +93.7629A  +931656628046.198 .7652A  +93.7725A  +93.7017A  +93.6896A  | 749.9997A  | +18.3742V    +0.1668V    -0.0000V    -0.2888V  
1656628046.652 +93.7941A  +93.7444A  +93.7659A  +93.7629A  +93.7696A  +93.7738A  +93.7002A  +93.6887A  | 749.9997A  | +18.3742V    +0.1668V    -0.0000V    -0.2883V  
1656628047.178 +93.7937A  +93.7445A  +93.7672A  +93.7615A  +93.7704A  +93.7728A  +93.7009A  +93.6888A  | 749.9998A  | +18.3738V    +0.1668V    -0.0000V    -0.2879V  
1656628047.643 +93.7945A  +93.7443A  +93.7687A  +93.7626A  +93.1656628047.708 7607A  +93.7767A  +93.7022A  +93.6902A  | 750.0000A  | +18.3740V    +0.1668V    -0.0000V    -0.2872V  
1656628048.159 +93.7933A  +93.7453A  +93.7683A  +93.7603A  +93.7715A  +93.7729A  +93.6995A  +93.6883A  | 749.9995A  | +18.3753V    +0.1668V    -0.0000V    -0.2869V  
1656628048.685 +93.7944A  +93.7461A  +93.7699A  +93.7643A  +93.7599A  +93.7744A  +93.7004A  +93.6904A  | 749.9998A  | +18.3762V    +0.1667V    -0.0000V    -0.2868V  
1656628049.146 +93.7951A  +93.7472A  +93.7692A  +93.7633A  +93.71656628049.209 568A  +93.7744A  +93.7018A  +93.6922A  | 750.0001A  | +18.3762V    +0.1667V    -0.0000V    -0.2864V  
1656628049.661 +93.7952A  +93.7456A  +93.7705A  +93.7653A  +93.7525A  +93.7745A  +93.7041A  +93.6922A  | 750.0000A  | +18.3749V    +0.1667V    -0.0000V    -0.2872V  
1656628050.189 +93.7930A  +93.7461A  +93.7700A  +93.7624A  +93.7596A  +93.7730A  +93.7051A  +93.6913A  | 750.0004A  | +18.3754V    +0.1667V    -0.0000V    -0.2879V  
1656628050.653 +93.7929A  +93.7459A  +93.7712A  +93.7642A  +93.7543A  +93.7753A  +93.7055A  +93.6905A  | 749.9999A  | +18.3756V    +0.1667V    -0.0000V    -0.2883V  
1656628051.182 +93.7944A  +93.7481A  +93.7737A  +93.7667A  +93.7461A  +93.7754A  +93.7063A  +93.6897A  | 750.0003A  | +18.3747V    +0.1667V    -0.0000V    -0.2875V  
1656628051.642 +93.7935A 1656628051.708  +93.7458A  +93.7744A  +93.7671A  +93.7485A  +93.7766A  +93.7053A  +93.6886A  | 749.9998A  | +18.3729V    +0.1667V    -0.0000V    -0.2876V  
1656628052.161 +93.7934A  +93.7466A  +93.7735A  +93.7673A  +93.7530A  +93.7755A  +93.7023A  +93.6883A  | 749.9999A  | +18.3737V    +0.1667V    -0.0000V    -0.2876V  
1656628052.687 +93.7948A  +93.7453A  +93.7746A  +93.7686A  +93.7501A  +93.7760A  +93.7008A  +93.6898A  | 749.9999A  | +18.3747V    +0.1667V    -0.0000V    -0.2870V  
1656628053.148 +93.7940A 1656628053.214  +93.7467A  +93.7750A  +93.7680A  +93.7473A  +93.7756A  +93.7019A  +93.6911A  | 749.9996A  | +18.3747V    +0.1667V    -0.0000V    -0.2872V  
1656628053.664 +93.7965A  +93.7454A  +93.7731A  +93.7684A  +93.7479A  +93.7741A  +93.7034A  +93.6911A  | 749.9997A  | +18.3739V    +0.1667V    -0.0000V    -0.2873V  
1656628054.189 +93.7974A  +93.7438A  +93.7697A  +93.7655A  +93.7611A  +93.7695A  +93.7023A  +93.6905A  | 749.9997A  | +18.3732V    +0.1667V    -0.0000V    -0.2877V  
1656628054.656 +93.7951A  +93.7423A  +93.7700A  +93.7650A  +93.7626A  +93.7697A  +93.7025A  +93.6927A  | 749.9998A  | +18.3729V    +0.1667V    -0.0000V    -0.2879V  
1656628055.184 +93.7943A  +93.7448A  +93.7696A  +93.7649A  +93.7609A  +93.7727A  +93.7012A  +93.6912A  | 749.9998A  | +18.3743V    +0.1667V    -0.0000V    -0.2876V  
1656628055.649 +93.7971A  +93.7459A  +93.77201656628055.714 A  +93.7629A  +93.7528A  +93.7753A  +93.7015A  +93.6927A  | 750.0001A  | +18.3752V    +0.1667V    -0.0000V    -0.2881V  
1656628056.168 +93.7970A  +93.7442A  +93.7717A  +93.7607A  +93.7631A  +93.7720A  +93.6998A  +93.6914A  | 749.9999A  | +18.3742V    +0.1667V    -0.0000V    -0.2880V  
1656628056.698 +93.7980A  +93.7441A  +93.7727A  +93.7625A  +93.7546A  +93.7743A  +93.7015A  +93.6929A  | 750.0007A  | +18.3753V    +0.1667V    -0.0000V    -0.2878V  
1656628057.152 +93.7958A  +93.7450A  +93.7713A  +93.7623A  +93.7565A  +93.7744A  +93.7029A  +93.6920A  | 750.0001A  | +18.3761V    +0.1667V    -0.0000V    -0.2874V  
1656628057.679 +93.7971A  +93.7452A  +93.7713A  +93.7643A  +93.7534A  +93.7742A  +93.7035A  +93.6918A  | 750.0008A  | +18.3760V    +0.1667V    -0.0000V    -0.2872V  
1656628058.143 +93.7984A  +93.7476A  +93.7715A  +93.7648A  +93.74691656628058.208 A  +93.7758A  +93.7024A  +93.6930A  | 750.0006A  | +18.3766V    +0.1667V    -0.0000V    -0.2871V  
1656628058.661 +93.7972A  +93.7455A  +93.7709A  +93.7651A  +93.7492A  +93.7769A  +93.7037A  +93.6929A  | 750.0014A  | +18.3763V    +0.1667V    -0.0000V    -0.2871V  
1656628059.188 +93.7967A  +93.7465A  +93.7724A  +93.7646A  +93.7456A  +93.7781A  +93.7051A  +93.6919A  | 750.0010A  | +18.3763V    +0.1667V    -0.0000V    -0.2870V  
1656628059.654 +93.7979A  +93.7440A  +93.7716A  +93.7646A  +93.7496A  +93.7766A  +93.7052A  +93.6909A  | 750.0004A  | +18.3747V    +0.1667V    -0.0000V    -0.2866V  
